"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv3304",237.603550195764,-0.137644767503665,0.105598270153278,0.16735304403211,0.225920928756178
"Rv3305c",1792.54950658914,0.269692937963692,0.0710107591127911,9.92804238530505e-05,0.000262956336235164
"Rv3306c",2446.65499963767,0.13656588284465,0.0793384095812599,0.0752834352777318,0.1129819706036
"Rv3307",794.602824717746,-0.792899255157803,0.0789032580038281,1.34758090856297e-24,2.91267895291029e-23
"Rv3308",956.21473993991,-0.825672310634185,0.0845945624587681,2.31019950740191e-23,4.61691630197859e-22
"Rv3309c",297.102001163039,-0.178652357100419,0.105082889619415,0.0723593940392226,0.109087683887031
"Rv3310",914.349257281611,-1.32427800128171,0.144122522726215,3.26998595039613e-21,5.48722958849174e-20
"Rv3311",1349.49471011438,-0.713415491548318,0.0779663179474766,1.06755396356749e-20,1.72587890776744e-19
"Rv3312A",94.1295548054609,-0.873195743177777,0.215319517573091,6.04594191535631e-06,1.97087795060426e-05
"Rv3312c",273.784269175546,0.0777704033658049,0.0964481682844087,0.399655640694634,0.473608606389321
"Rv3313c",703.267087465418,-0.681778389135988,0.0986843659663501,1.00768854511729e-12,7.692087032498e-12
"Rv3314c",567.555798899183,-0.499401795654926,0.0816522880744644,2.97319629324194e-10,1.74401204398572e-09
"Rv3315c",86.9232181547463,-0.440617260590884,0.160317733725216,0.00198486475163263,0.00415463532486472
"Rv3316",73.4452912474939,-0.121897109460006,0.178617977693816,0.421705893844294,0.496043874539709
"Rv3317",301.199927654494,-0.0755782044757082,0.106515079813397,0.449694812981851,0.523853623675694
"Rv3318",1386.88105278286,-0.0787777026437756,0.0594990798075815,0.178704613511322,0.238973856064065
"Rv3319",754.593794873436,-0.13517494077661,0.0740753285780216,0.0621063596103273,0.0951818852293918
"Rv3320c",313.941872241377,-0.834943970589842,0.107221051489324,9.349422278487e-16,9.81072622732e-15
"Rv3321c",39.2156799858729,-0.710063586684513,0.275294435994969,0.00148604606753523,0.00319632515445517
"Rv3322c",39.0977772004551,0.257164185028773,0.219032588262131,0.137894104624614,0.190749514466814
"Rv3323c",10.0627063259775,0.293014355533718,0.364565779247519,0.136370838521737,0.189234760921475
"Rv3324A",0,NA,NA,NA,NA
"Rv3324c",0,NA,NA,NA,NA
"Rv3325",45.1013667518264,0.138239597602097,0.191031252348694,0.382105063527811,0.456071980087067
"Rv3326",72.6462386619037,0.188628786815303,0.166695738350645,0.19429605700556,0.254626191209893
"Rv3327",683.378752315874,-0.516151231072185,0.110066789514742,7.95031357297338e-07,2.96052407113438e-06
"Rv3328c",986.185786677311,-0.464020433101505,0.082524421475233,6.40036000529472e-09,3.2098652889101e-08
"Rv3329",1620.47500646169,0.0988807836093061,0.064176032747572,0.116220424372073,0.165015575768559
"Rv3330",2872.06569901942,-0.724791281814989,0.102068363252498,2.18025820812946e-13,1.83316847647587e-12
"Rv3331",1287.4108731678,-0.850333394897721,0.0822248504879418,5.95169473228051e-26,1.43453878486543e-24
"Rv3332",1215.16987948034,-1.51244616999229,0.0859906124425952,9.06337304618706e-70,2.00250192248255e-67
"Rv3333c",264.806866789827,0.0454136654852192,0.110572971769989,0.665046897343703,0.72642095337463
"Rv3334",266.229192031888,0.197243634091289,0.138313433329479,0.117260833879589,0.16625537837402
"Rv3335c",508.084854670557,-0.296122132947416,0.0987848805477773,0.00162348976572327,0.00345828537669066
"Rv3336c",1828.568334274,-0.505570544770404,0.0875712630926689,2.21350312273622e-09,1.17634810300107e-08
"Rv3337",406.762509684939,-0.784664568517302,0.104632046375649,9.91023846060312e-15,9.54310371860015e-14
"Rv3338",597.079764938927,-0.49351106606167,0.0835589548896638,1.00122755034504e-09,5.53808340434244e-09
"Rv3339c",1321.07351935997,0.0287924030278752,0.0721096166539954,0.680598783173264,0.740558511813973
"Rv3340",1181.84535338106,0.237074441996879,0.0834877540825661,0.00323908936395923,0.00650927660458102
"Rv3341",1346.31367702434,0.130942283905555,0.0754097063097245,0.0748492822569123,0.112415255111684
"Rv3342",684.723317590845,0.197974584216952,0.0737631145514618,0.00543584755259359,0.0105404025922305
